"contest_num","nickname","task","solved","count(*)"
10,mapryl,A - Connected components,1,1
10,mapryl,B - Reposts,1,1
10,mapryl,C - Topological sort,1,1
10,mapryl,D - Graph condensation,0,4
10,mapryl,D - Graph condensation,1,1
10,mapryl,E - Articulation points,0,6
10,mapryl,E - Articulation points,1,1
10,markhubbatulin,A - Connected components,0,3
10,markhubbatulin,A - Connected components,1,1
10,markhubbatulin,B - Reposts,1,1
10,markhubbatulin,C - Topological sort,0,1
10,markhubbatulin,C - Topological sort,1,1
10,markhubbatulin,D - Graph condensation,0,6
10,markhubbatulin,D - Graph condensation,1,1
10,markhubbatulin,E - Articulation points,0,4
10,markhubbatulin,E - Articulation points,1,1
10,marsenyi,A - Connected components,0,2
10,marsenyi,A - Connected components,1,1
10,marsenyi,B - Reposts,0,4
10,marsenyi,B - Reposts,1,1
10,marsenyi,C - Topological sort,1,1
10,marsenyi,D - Graph condensation,0,9
10,marsenyi,D - Graph condensation,1,1
10,marsenyi,E - Articulation points,0,3
10,marsenyi,E - Articulation points,1,1
10,maryia,A - Connected components,0,1
10,maryia,A - Connected components,1,1
10,maryia,B - Reposts,0,2
10,maryia,B - Reposts,1,1
10,maryia,C - Topological sort,0,7
10,maryia,C - Topological sort,1,1
10,maryia,D - Graph condensation,0,1
10,maxima1ist,A - Connected components,0,3
10,maxima1ist,A - Connected components,1,1
10,maxima1ist,B - Reposts,0,1
10,maxima1ist,B - Reposts,1,1
10,maxima1ist,C - Topological sort,1,1
10,maxima1ist,D - Graph condensation,0,5
10,maxima1ist,D - Graph condensation,1,1
10,mikhail.gashkov,A - Connected components,0,1
10,mikhail.gashkov,A - Connected components,1,1
10,mikhail.gashkov,B - Reposts,0,1
10,mikhail.gashkov,B - Reposts,1,1
10,mikhail.gashkov,C - Topological sort,0,4
10,mikhail.gashkov,C - Topological sort,1,1
10,mikhail.gashkov,D - Graph condensation,0,9
10,mikhail.gashkov,D - Graph condensation,1,1
10,mikhail.gashkov,E - Articulation points,0,9
10,mikhail.gashkov,E - Articulation points,1,1
10,mivankin,A - Connected components,1,1
10,mivankin,B - Reposts,1,1
10,mivankin,C - Topological sort,1,1
10,mivankin,D - Graph condensation,0,1
10,mivankin,D - Graph condensation,1,1
10,mivankin,E - Articulation points,1,1
10,mlyundin,A - Connected components,0,1
10,mlyundin,A - Connected components,1,1
10,mlyundin,B - Reposts,1,1
10,mlyundin,C - Topological sort,0,3
10,mlyundin,C - Topological sort,1,1
10,mlyundin,D - Graph condensation,1,1
10,mmcclure,A - Connected components,0,1
10,mmcclure,A - Connected components,1,1
10,mmcclure,B - Reposts,1,1
10,mmcclure,C - Topological sort,0,3
10,mmcclure,C - Topological sort,1,1
10,mmcclure,D - Graph condensation,0,2
10,mmcclure,D - Graph condensation,1,1
10,mmcclure,E - Articulation points,0,6
10,mmcclure,E - Articulation points,1,1
10,munin.evgenii,A - Connected components,1,1
10,munin.evgenii,B - Reposts,1,1
10,munin.evgenii,C - Topological sort,0,1
10,munin.evgenii,C - Topological sort,1,1
10,munin.evgenii,D - Graph condensation,0,1
10,munin.evgenii,D - Graph condensation,1,1
10,munin.evgenii,E - Articulation points,0,7
10,munin.evgenii,E - Articulation points,1,1
10,mzav,A - Connected components,1,1
10,mzav,B - Reposts,1,1
10,mzav,C - Topological sort,1,1
10,mzav,D - Graph condensation,0,4
10,mzav,D - Graph condensation,1,1
10,mzav,E - Articulation points,0,8
10,mzav,E - Articulation points,1,1
10,nati,A - Connected components,0,5
10,nati,A - Connected components,1,1
10,nati,B - Reposts,1,1
10,nati,C - Topological sort,0,2
10,nati,C - Topological sort,1,1
10,nati,D - Graph condensation,0,1
10,nati,D - Graph condensation,1,1
10,nati,E - Articulation points,0,1
10,nati,E - Articulation points,1,1
10,naumovsk,A - Connected components,0,4
10,naumovsk,A - Connected components,1,1
10,naumovsk,B - Reposts,0,5
10,naumovsk,B - Reposts,1,1
10,naumovsk,C - Topological sort,0,25
10,naumovsk,C - Topological sort,1,1
10,neurophysicist,A - Connected components,1,1
10,neurophysicist,B - Reposts,1,1
10,neurophysicist,C - Topological sort,1,1
10,neurophysicist,D - Graph condensation,1,1
10,neurophysicist,E - Articulation points,0,1
10,neurophysicist,E - Articulation points,1,1
10,ngkishmaria,A - Connected components,0,6
10,ngkishmaria,A - Connected components,1,1
10,ngkishmaria,B - Reposts,0,1
10,ngkishmaria,B - Reposts,1,1
10,ngkishmaria,C - Topological sort,0,11
10,ngkishmaria,C - Topological sort,1,1
10,ngkishmaria,D - Graph condensation,1,1
10,ngkishmaria,E - Articulation points,0,4
10,ngkishmaria,E - Articulation points,1,1
10,ningeen,A - Connected components,1,1
10,ningeen,B - Reposts,1,1
10,ningeen,C - Topological sort,1,1
10,ningeen,D - Graph condensation,0,1
10,ningeen,D - Graph condensation,1,1
10,ningeen,E - Articulation points,0,1
10,ningeen,E - Articulation points,1,1
10,nordream,A - Connected components,0,1
10,nordream,A - Connected components,1,1
10,nordream,B - Reposts,1,1
10,nordream,C - Topological sort,1,1
10,nordream,D - Graph condensation,1,1
10,nordream,E - Articulation points,1,1
10,norron,A - Connected components,0,12
10,norron,A - Connected components,1,1
10,norron,B - Reposts,0,1
10,norron,B - Reposts,1,1
10,norron,C - Topological sort,0,6
10,norron,C - Topological sort,1,1
10,novokolg,A - Connected components,0,1
10,novokolg,A - Connected components,1,1
10,novokolg,B - Reposts,1,1
10,novokolg,C - Topological sort,0,1
10,novokolg,C - Topological sort,1,1
10,novokolg,D - Graph condensation,0,6
10,novokolg,D - Graph condensation,1,1
10,novokolg,E - Articulation points,0,6
10,novokolg,E - Articulation points,1,1
10,obatek,A - Connected components,1,1
10,obatek,B - Reposts,0,7
10,obatek,B - Reposts,1,1
10,obatek,C - Topological sort,1,1
10,obatek,D - Graph condensation,0,8
10,obatek,D - Graph condensation,1,1
10,obatek,E - Articulation points,0,13
10,obkyrush,A - Connected components,0,1
10,obkyrush,A - Connected components,1,1
10,obkyrush,B - Reposts,1,1
10,okate88,A - Connected components,0,1
10,okate88,A - Connected components,1,1
10,okate88,C - Topological sort,0,2
10,okate88,C - Topological sort,1,1
10,oleg.osipov,A - Connected components,0,2
10,oleg.osipov,A - Connected components,1,1
10,oleg.osipov,B - Reposts,1,1
10,oleg.osipov,C - Topological sort,0,1
10,oleg.osipov,C - Topological sort,1,1
10,oleg_nazarov,A - Connected components,0,1
10,oleg_nazarov,A - Connected components,1,1
10,oleg_nazarov,B - Reposts,1,1
10,oleg_nazarov,C - Topological sort,0,10
10,oleg_nazarov,C - Topological sort,1,1
10,oleg_nazarov,D - Graph condensation,0,1
10,oleg_nazarov,D - Graph condensation,1,1
10,olegshchegolev,A - Connected components,0,1
10,olegshchegolev,A - Connected components,1,1
10,olegshchegolev,B - Reposts,1,1
10,olegshchegolev,C - Topological sort,1,1
10,olegshchegolev,D - Graph condensation,0,2
10,olegshchegolev,D - Graph condensation,1,1
10,olga.novitskaya,A - Connected components,0,7
10,olga.novitskaya,A - Connected components,1,1
10,olga.novitskaya,B - Reposts,1,1
10,olga.novitskaya,C - Topological sort,0,1
10,olga.novitskaya,C - Topological sort,1,1
10,ooptyp,A - Connected components,1,1
10,ooptyp,B - Reposts,1,1
10,ooptyp,C - Topological sort,0,5
10,ooptyp,C - Topological sort,1,1
10,ooptyp,D - Graph condensation,0,2
10,ooptyp,D - Graph condensation,1,1
10,ooptyp,E - Articulation points,0,2
10,ooptyp,E - Articulation points,1,1
10,pankratova.dasha,A - Connected components,1,1
10,pankratova.dasha,B - Reposts,1,1
10,pankratova.dasha,C - Topological sort,0,1
10,pankratova.dasha,C - Topological sort,1,1
10,pankratova.dasha,D - Graph condensation,0,2
10,pankratova.dasha,D - Graph condensation,1,1
10,pankratova.dasha,E - Articulation points,0,2
10,pankratova.dasha,E - Articulation points,1,1
10,pikadzilla,A - Connected components,0,5
10,pikadzilla,A - Connected components,1,1
10,pikadzilla,B - Reposts,1,1
10,pikadzilla,C - Topological sort,0,3
10,pikadzilla,C - Topological sort,1,1
10,pikadzilla,D - Graph condensation,0,1
10,plato_001,A - Connected components,0,2
10,plato_001,A - Connected components,1,1
10,plato_001,B - Reposts,1,1
10,plato_001,C - Topological sort,0,3
10,plato_001,C - Topological sort,1,1
10,plato_001,D - Graph condensation,0,4
10,plato_001,D - Graph condensation,1,1
10,plokoon,A - Connected components,0,1
10,plokoon,A - Connected components,1,1
10,plokoon,B - Reposts,0,4
10,plokoon,B - Reposts,1,1
10,plokoon,C - Topological sort,1,1
10,plokoon,D - Graph condensation,0,1
10,plokoon,D - Graph condensation,1,1
10,plokoon,E - Articulation points,1,1
10,polikutinevgeny,A - Connected components,1,1
10,polikutinevgeny,B - Reposts,1,1
10,polikutinevgeny,C - Topological sort,1,1
10,polikutinevgeny,D - Graph condensation,1,1
10,polikutinevgeny,E - Articulation points,1,1
10,pollytur,A - Connected components,0,3
10,pollytur,A - Connected components,1,1
10,pollytur,B - Reposts,0,2
10,pollytur,B - Reposts,1,1
10,pollytur,C - Topological sort,0,1
10,pollytur,C - Topological sort,1,1
10,pollytur,D - Graph condensation,1,1
10,pollytur,E - Articulation points,0,4
10,pollytur,E - Articulation points,1,1
10,raisedtoward,A - Connected components,1,1
10,raisedtoward,B - Reposts,1,1
10,raisedtoward,C - Topological sort,1,1
10,raisedtoward,D - Graph condensation,0,2
10,raisedtoward,D - Graph condensation,1,1
10,robspb,A - Connected components,0,3
10,robspb,A - Connected components,1,1
10,robspb,B - Reposts,0,3
10,robspb,B - Reposts,1,1
10,robspb,C - Topological sort,0,9
10,robspb,C - Topological sort,1,1
10,roman.4erkasov,A - Connected components,0,9
10,roman.4erkasov,A - Connected components,1,1
10,roman.4erkasov,B - Reposts,0,1
10,roman.4erkasov,B - Reposts,1,1
10,roman.4erkasov,C - Topological sort,0,2
10,roman.4erkasov,C - Topological sort,1,1
10,roman.4erkasov,D - Graph condensation,1,1
10,roman.novokshanov,A - Connected components,0,1
10,roman.novokshanov,A - Connected components,1,1
10,roman.novokshanov,B - Reposts,0,7
10,roman.novokshanov,B - Reposts,1,1
10,roman.novokshanov,C - Topological sort,1,1
10,roman.novokshanov,D - Graph condensation,0,13
10,roman.novokshanov,D - Graph condensation,1,1
10,rritka,A - Connected components,0,2
10,rritka,A - Connected components,1,1
10,rritka,B - Reposts,1,1
10,rritka,C - Topological sort,0,5
10,rritka,C - Topological sort,1,1
10,rsnetkov,A - Connected components,0,1
10,rsnetkov,A - Connected components,1,1
10,rsnetkov,B - Reposts,0,1
10,rsnetkov,B - Reposts,1,1
10,rsnetkov,C - Topological sort,0,1
10,rsnetkov,C - Topological sort,1,1
10,rsnetkov,D - Graph condensation,1,1
10,rsnetkov,E - Articulation points,0,5
10,rsnetkov,E - Articulation points,1,1
10,rudwell,A - Connected components,1,1
10,rudwell,B - Reposts,1,1
10,rudwell,C - Topological sort,1,1
10,rudwell,D - Graph condensation,0,2
10,rudwell,D - Graph condensation,1,1
10,sabraganets,A - Connected components,0,2
10,sabraganets,A - Connected components,1,1
10,sabraganets,B - Reposts,0,3
10,sabraganets,B - Reposts,1,1
10,sabraganets,C - Topological sort,1,1
10,sera,A - Connected components,0,3
10,sera,A - Connected components,1,1
10,sera,B - Reposts,1,1
10,sera,C - Topological sort,0,6
10,sera,C - Topological sort,1,1
10,sera,D - Graph condensation,0,4
10,sera,D - Graph condensation,1,1
10,sera,E - Articulation points,0,4
10,sera,E - Articulation points,1,1
10,sergey_msu,A - Connected components,0,10
10,sergey_msu,A - Connected components,1,1
10,sergey_msu,B - Reposts,1,1
10,sergey_msu,C - Topological sort,0,1
10,sergey_msu,C - Topological sort,1,1
10,sergey_msu,D - Graph condensation,0,1
10,sergey_msu,D - Graph condensation,1,1
10,sergey_msu,E - Articulation points,0,15
10,sergey_msu,E - Articulation points,1,1
10,sergeyryabukhin,A - Connected components,1,1
10,sergeyryabukhin,B - Reposts,0,1
10,sergeyryabukhin,B - Reposts,1,1
10,sergeyryabukhin,C - Topological sort,0,19
10,sergeyryabukhin,C - Topological sort,1,1
10,shatty,A - Connected components,1,1
10,shatty,B - Reposts,1,1
10,shatty,C - Topological sort,0,1
10,shatty,C - Topological sort,1,1
10,shatty,D - Graph condensation,0,2
10,shnon_bell,A - Connected components,1,1
10,shnon_bell,B - Reposts,1,1
10,shnon_bell,C - Topological sort,1,1
10,shnon_bell,D - Graph condensation,0,5
10,shnon_bell,D - Graph condensation,1,1
10,shubinsa,A - Connected components,0,1
10,shubinsa,A - Connected components,1,1
10,shubinsa,B - Reposts,1,1
10,shubinsa,C - Topological sort,0,1
10,shubinsa,C - Topological sort,1,1
10,shubinsa,D - Graph condensation,0,3
10,shubinsa,D - Graph condensation,1,1
10,shubinsa,E - Articulation points,0,1
10,shubinsa,E - Articulation points,1,1
10,sinyaevmaxim,A - Connected components,0,7
10,sinyaevmaxim,A - Connected components,1,1
10,sinyaevmaxim,B - Reposts,0,3
10,sinyaevmaxim,B - Reposts,1,1
10,sinyaevmaxim,C - Topological sort,0,10
10,sinyaevmaxim,C - Topological sort,1,1
10,sinyaevmaxim,D - Graph condensation,0,6
10,sinyaevmaxim,D - Graph condensation,1,1
10,siraziev,A - Connected components,0,1
10,siraziev,A - Connected components,1,1
10,siraziev,B - Reposts,0,1
10,siraziev,B - Reposts,1,1
10,siraziev,C - Topological sort,0,1
10,siraziev,C - Topological sort,1,1
10,siraziev,D - Graph condensation,0,4
10,siraziev,D - Graph condensation,1,1
10,siraziev,E - Articulation points,0,7
10,siraziev,E - Articulation points,1,1
10,soldatenkoes,A - Connected components,1,1
10,soldatenkoes,B - Reposts,1,1
10,soldatenkoes,C - Topological sort,1,1
10,soldatenkoes,D - Graph condensation,1,1
10,spin_to_win,A - Connected components,0,3
10,spin_to_win,A - Connected components,1,1
10,spin_to_win,B - Reposts,1,1
10,spin_to_win,C - Topological sort,0,1
10,spin_to_win,C - Topological sort,1,1
10,teazizov,A - Connected components,1,1
10,teazizov,B - Reposts,1,1
10,teazizov,C - Topological sort,0,2
10,teazizov,C - Topological sort,1,1
10,teazizov,D - Graph condensation,0,5
10,teazizov,D - Graph condensation,1,1
10,teazizov,E - Articulation points,0,5
10,titika2013,A - Connected components,1,1
10,titika2013,B - Reposts,0,2
10,titika2013,B - Reposts,1,1
10,titika2013,C - Topological sort,0,5
10,titika2013,C - Topological sort,1,1
10,titika2013,D - Graph condensation,0,33
10,titika2013,D - Graph condensation,1,1
10,titika2013,E - Articulation points,0,20
10,titika2013,E - Articulation points,1,1
10,tohich51,A - Connected components,0,7
10,tohich51,A - Connected components,1,1
10,tohich51,B - Reposts,0,3
10,tohich51,B - Reposts,1,1
10,tohich51,C - Topological sort,0,56
10,tohich51,C - Topological sort,1,1
10,tohich51,D - Graph condensation,0,6
10,torrero,A - Connected components,1,1
10,torrero,B - Reposts,1,1
10,torrero,C - Topological sort,1,1
10,torrero,D - Graph condensation,1,1
10,ubivawka,A - Connected components,1,1
10,ubivawka,B - Reposts,1,1
10,ubivawka,C - Topological sort,0,4
10,ubivawka,C - Topological sort,1,1
10,ubivawka,E - Articulation points,0,7
10,ubivawka,E - Articulation points,1,1
10,user_vi,A - Connected components,1,1
10,user_vi,C - Topological sort,0,1
10,user_vi,C - Topological sort,1,1
10,user_vi,D - Graph condensation,0,6
10,user_vi,D - Graph condensation,1,1
10,v.lenshin,A - Connected components,1,1
10,v.lenshin,B - Reposts,1,1
10,v.lenshin,C - Topological sort,0,1
10,v.lenshin,C - Topological sort,1,1
10,v.lenshin,D - Graph condensation,0,4
10,v.lenshin,D - Graph condensation,1,1
10,vasikos,A - Connected components,0,11
10,vasikos,A - Connected components,1,1
10,vasikos,B - Reposts,1,1
10,vasikos,C - Topological sort,0,2
10,vasikos,C - Topological sort,1,1
10,viconstel,A - Connected components,0,2
10,viconstel,A - Connected components,1,1
10,viconstel,B - Reposts,0,3
10,viconstel,B - Reposts,1,1
10,viconstel,C - Topological sort,0,4
10,viconstel,C - Topological sort,1,1
10,viconstel,D - Graph condensation,1,1
10,viconstel,E - Articulation points,0,7
10,vivaXAPOH,A - Connected components,0,6
10,vivaXAPOH,A - Connected components,1,1
10,vivaXAPOH,B - Reposts,0,1
10,vivaXAPOH,B - Reposts,1,1
10,vivaXAPOH,C - Topological sort,0,4
10,vivaXAPOH,C - Topological sort,1,1
10,vivaXAPOH,D - Graph condensation,0,14
10,vkorennoj,A - Connected components,0,3
10,vkorennoj,A - Connected components,1,1
10,vkorennoj,B - Reposts,1,1
10,vkorennoj,C - Topological sort,1,1
10,vkorennoj,D - Graph condensation,0,5
10,vkorennoj,D - Graph condensation,1,1
10,vladimirzenin,A - Connected components,0,19
10,vladimirzenin,A - Connected components,1,1
10,vladimirzenin,B - Reposts,0,5
10,vladimirzenin,B - Reposts,1,1
10,vladimirzenin,C - Topological sort,0,2
10,vladimirzenin,C - Topological sort,1,1
10,vlbakulev,A - Connected components,0,9
10,vlbakulev,A - Connected components,1,1
10,vlbakulev,B - Reposts,0,3
10,vlbakulev,B - Reposts,1,1
10,vlbakulev,C - Topological sort,0,1
10,vlbakulev,C - Topological sort,1,1
10,vzava,A - Connected components,1,1
10,vzava,B - Reposts,1,1
10,vzava,C - Topological sort,0,8
10,vzava,C - Topological sort,1,1
10,wrath90,A - Connected components,0,8
10,wrath90,A - Connected components,1,1
10,wrath90,B - Reposts,1,1
10,wrath90,C - Topological sort,0,4
10,wrath90,C - Topological sort,1,1
10,wrath90,D - Graph condensation,0,11
10,wrath90,D - Graph condensation,1,1
10,wrath90,E - Articulation points,0,1
10,wunder9l,A - Connected components,1,1
10,wunder9l,B - Reposts,0,2
10,wunder9l,B - Reposts,1,1
10,wunder9l,C - Topological sort,1,1
10,wunder9l,D - Graph condensation,0,3
10,wunder9l,D - Graph condensation,1,1
10,wunder9l,E - Articulation points,0,6
10,wunder9l,E - Articulation points,1,1
10,x-exciter,A - Connected components,1,1
10,x-exciter,B - Reposts,1,1
10,x-exciter,C - Topological sort,0,1
10,x-exciter,C - Topological sort,1,1
10,x-exciter,D - Graph condensation,1,1
10,x-exciter,E - Articulation points,1,1
10,xluttiy,A - Connected components,0,9
10,xluttiy,A - Connected components,1,1
10,xluttiy,B - Reposts,1,1
10,xluttiy,C - Topological sort,0,3
10,xluttiy,C - Topological sort,1,1
10,ya_demidova,A - Connected components,1,1
10,ya_demidova,B - Reposts,0,1
10,ya_demidova,B - Reposts,1,1
10,ya_demidova,C - Topological sort,0,2
10,ya_demidova,C - Topological sort,1,1
10,ya_demidova,D - Graph condensation,0,3
10,ya_demidova,D - Graph condensation,1,1
10,ya_demidova,E - Articulation points,0,5
10,ya_demidova,E - Articulation points,1,1
10,yakorovka,A - Connected components,0,12
10,yakorovka,A - Connected components,1,1
10,yakorovka,B - Reposts,1,1
10,yakorovka,C - Topological sort,0,23
10,yakorovka,C - Topological sort,1,1
10,yakorovka,E - Articulation points,0,1
10,yakorovka,E - Articulation points,1,1
10,yashinrostislav,A - Connected components,0,1
10,yashinrostislav,C - Topological sort,1,1
10,yashinrostislav,D - Graph condensation,1,1
10,yunusovev,A - Connected components,0,3
10,yunusovev,A - Connected components,1,1
10,yunusovev,B - Reposts,1,1
10,yunusovev,C - Topological sort,0,2
10,yunusovev,C - Topological sort,1,1
10,yunusovev,D - Graph condensation,0,2
10,yunusovev,D - Graph condensation,1,1
10,zitimalex,A - Connected components,0,2
10,zitimalex,A - Connected components,1,1
10,zitimalex,B - Reposts,1,1
10,zitimalex,C - Topological sort,1,1
10,zitimalex,D - Graph condensation,1,1
10,zitimalex,E - Articulation points,0,4
10,zitimalex,E - Articulation points,1,1
10,zmazak0,A - Connected components,1,1
10,zmazak0,B - Reposts,1,1
10,zmazak0,C - Topological sort,1,1
10,zmazak0,D - Graph condensation,0,1
10,zmazak0,D - Graph condensation,1,1
10,zmazak0,E - Articulation points,1,1
11,"0991798574n",A - Journey of the Knight,0,8
11,"0991798574n",A - Journey of the Knight,1,1
11,"0991798574n",B - Кратчайший путь,1,1
11,"0991798574n",C - Cycle of negative weight,1,1
11,"0991798574n",D - Shortest paths,1,1
11,"148512",A - Journey of the Knight,1,1
11,"148512",B - Кратчайший путь,0,9
11,"148512",B - Кратчайший путь,1,1
11,"148512",C - Cycle of negative weight,0,6
11,"148512",C - Cycle of negative weight,1,1
11,"148512",D - Shortest paths,0,10
11,"148512",D - Shortest paths,1,1
11,Alexander_Koshelev,A - Journey of the Knight,0,3
11,Alexander_Koshelev,A - Journey of the Knight,1,1
11,Alexander_Koshelev,B - Кратчайший путь,0,3
11,Alexander_Koshelev,B - Кратчайший путь,1,1
11,Alexander_Koshelev,C - Cycle of negative weight,0,38
11,Alexander_Koshelev,C - Cycle of negative weight,1,1
11,Alexander_Koshelev,D - Shortest paths,0,1
11,Alexander_Koshelev,D - Shortest paths,1,1
11,AlinaZemlev,A - Journey of the Knight,1,1
11,AlinaZemlev,B - Кратчайший путь,1,1
11,AlinaZemlev,C - Cycle of negative weight,0,1
11,AlinaZemlev,C - Cycle of negative weight,1,1
11,AlinaZemlev,D - Shortest paths,0,2
11,AlinaZemlev,D - Shortest paths,1,1
11,Andrei_Belenko,A - Journey of the Knight,1,1
11,Andrei_Belenko,B - Кратчайший путь,0,1
11,Andrei_Belenko,B - Кратчайший путь,1,1
11,Arhimisha,A - Journey of the Knight,1,1
11,Arhimisha,B - Кратчайший путь,1,1
11,Arhimisha,C - Cycle of negative weight,0,5
11,Arhimisha,C - Cycle of negative weight,1,1
11,Arhimisha,D - Shortest paths,0,4
11,Arhimisha,D - Shortest paths,1,1
11,Artem1989,A - Journey of the Knight,0,4
11,ArtemTsukanov,A - Journey of the Knight,0,1
11,ArtemTsukanov,A - Journey of the Knight,1,1
11,ArtemTsukanov,B - Кратчайший путь,0,1
11,ArtemTsukanov,B - Кратчайший путь,1,1
11,ArtemTsukanov,C - Cycle of negative weight,0,24
11,ArtemTsukanov,C - Cycle of negative weight,1,1
11,ArtemTsukanov,D - Shortest paths,0,5
11,ArtemTsukanov,D - Shortest paths,1,1
11,Artem_Dronov,A - Journey of the Knight,1,1
11,Artem_Dronov,B - Кратчайший путь,0,14
11,Artem_Dronov,B - Кратчайший путь,1,1
11,Artem_Dronov,C - Cycle of negative weight,0,3
11,Artem_Dronov,C - Cycle of negative weight,1,1
11,Asd_zxc,A - Journey of the Knight,1,1
11,Asd_zxc,B - Кратчайший путь,0,1
11,Asd_zxc,B - Кратчайший путь,1,1
11,Asd_zxc,C - Cycle of negative weight,1,1
11,Asd_zxc,D - Shortest paths,1,1
11,Aver_Power,A - Journey of the Knight,1,1
11,Aver_Power,B - Кратчайший путь,0,17
11,Aver_Power,B - Кратчайший путь,1,1
11,Aver_Power,C - Cycle of negative weight,0,11
11,Aver_Power,C - Cycle of negative weight,1,1
11,Aver_Power,D - Shortest paths,0,8
11,Aver_Power,D - Shortest paths,1,1
11,Azamat_sab,A - Journey of the Knight,1,1
11,Azamat_sab,B - Кратчайший путь,0,4
11,Azamat_sab,B - Кратчайший путь,1,1
11,Azamat_sab,C - Cycle of negative weight,0,10
11,Azamat_sab,C - Cycle of negative weight,1,1
11,Azamat_sab,D - Shortest paths,0,6
11,Azamat_sab,D - Shortest paths,1,1
11,BigBossPikachu,A - Journey of the Knight,0,1
11,CoolHawk,A - Journey of the Knight,1,1
11,CoolHawk,B - Кратчайший путь,0,2
11,Cosinus0,A - Journey of the Knight,0,3
11,Cosinus0,A - Journey of the Knight,1,1
11,Cosinus0,B - Кратчайший путь,0,4
11,Cosinus0,B - Кратчайший путь,1,1
11,Cosinus0,C - Cycle of negative weight,1,1
11,Cosinus0,D - Shortest paths,0,21
11,Dexter0,A - Journey of the Knight,0,1
11,Dexter0,A - Journey of the Knight,1,1
11,Dexter0,B - Кратчайший путь,0,8
11,Dexter0,B - Кратчайший путь,1,1
11,Dexter0,C - Cycle of negative weight,0,23
11,Dexter0,D - Shortest paths,1,1
11,DiSO,A - Journey of the Knight,1,1
11,DiSO,B - Кратчайший путь,0,9
11,DiSO,B - Кратчайший путь,1,1
11,DiSO,C - Cycle of negative weight,0,3
11,DiSO,D - Shortest paths,1,1
11,DmitryDS,A - Journey of the Knight,0,1
11,DmitryDS,A - Journey of the Knight,1,1
11,DmitryDS,B - Кратчайший путь,1,1
11,DmitryDS,C - Cycle of negative weight,0,3
11,DmitryDS,C - Cycle of negative weight,1,1
11,DmitryDS,D - Shortest paths,1,1
11,EgorSavkin,A - Journey of the Knight,1,1
11,Egorokm19,A - Journey of the Knight,0,1
11,Egorokm19,A - Journey of the Knight,1,1
11,Egorokm19,B - Кратчайший путь,1,1
11,Egorokm19,C - Cycle of negative weight,0,2
11,Egorokm19,C - Cycle of negative weight,1,1
11,Egorokm19,D - Shortest paths,0,12
11,Egorokm19,D - Shortest paths,1,1
11,Fianketto,A - Journey of the Knight,1,1
11,Fianketto,B - Кратчайший путь,0,1
11,Fianketto,B - Кратчайший путь,1,1
11,Fianketto,C - Cycle of negative weight,0,1
11,Fianketto,C - Cycle of negative weight,1,1
11,Fianketto,D - Shortest paths,1,1
11,Gra37,A - Journey of the Knight,0,2
11,Gra37,A - Journey of the Knight,1,1
11,Gra37,B - Кратчайший путь,0,2
11,Gra37,B - Кратчайший путь,1,1
11,Gra37,C - Cycle of negative weight,0,1
11,Gra37,C - Cycle of negative weight,1,1
11,Gra37,D - Shortest paths,1,1
11,GreySS,A - Journey of the Knight,0,3
11,GreySS,A - Journey of the Knight,1,1
11,GreySS,B - Кратчайший путь,0,1
11,GreySS,B - Кратчайший путь,1,1
11,IMDxD,A - Journey of the Knight,0,1
11,IMDxD,A - Journey of the Knight,1,1
11,IMDxD,B - Кратчайший путь,0,7
11,IMDxD,B - Кратчайший путь,1,1
11,IMDxD,C - Cycle of negative weight,0,10
11,IMDxD,C - Cycle of negative weight,1,1
11,IMDxD,D - Shortest paths,0,3
11,IMDxD,D - Shortest paths,1,1
11,IVyazmin,A - Journey of the Knight,1,1
11,IVyazmin,B - Кратчайший путь,0,5
11,IVyazmin,B - Кратчайший путь,1,1
11,IVyazmin,C - Cycle of negative weight,0,19
11,IVyazmin,C - Cycle of negative weight,1,1
11,IlyaPCP,A - Journey of the Knight,1,1
11,IlyaPCP,B - Кратчайший путь,0,3
11,IlyaPCP,B - Кратчайший путь,1,1
11,IlyaPCP,C - Cycle of negative weight,0,13
11,IlyaPCP,C - Cycle of negative weight,1,1
11,IlyaPCP,D - Shortest paths,0,1
11,IlyaPCP,D - Shortest paths,1,1
11,IlyasLatypov,A - Journey of the Knight,1,1
11,IlyasLatypov,B - Кратчайший путь,0,21
11,IlyasLatypov,B - Кратчайший путь,1,1
11,IlyasLatypov,C - Cycle of negative weight,0,17
11,IlyasLatypov,C - Cycle of negative weight,1,1
11,IlyasLatypov,D - Shortest paths,0,9
11,IlyasLatypov,D - Shortest paths,1,1
11,Jeditem,A - Journey of the Knight,1,1
11,Jeditem,B - Кратчайший путь,0,1
11,Jeditem,C - Cycle of negative weight,0,29
11,JessSmith,A - Journey of the Knight,0,1
11,JessSmith,A - Journey of the Knight,1,1
11,JessSmith,B - Кратчайший путь,0,2
11,JessSmith,B - Кратчайший путь,1,1
11,JessSmith,C - Cycle of negative weight,0,4
11,JustML,A - Journey of the Knight,0,3
11,JustML,A - Journey of the Knight,1,1
11,JustML,B - Кратчайший путь,0,3
11,JustML,B - Кратчайший путь,1,1
11,JustML,C - Cycle of negative weight,0,7
11,JustML,C - Cycle of negative weight,1,1
11,Karvenko,A - Journey of the Knight,0,1
11,Karvenko,A - Journey of the Knight,1,1
11,Karvenko,B - Кратчайший путь,1,1
11,Karvenko,D - Shortest paths,0,4
11,Karvenko,D - Shortest paths,1,1
